"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Low income","LIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8393224217845","66.8306078879098","66.7014791554223","66.6291674978844","66.7236473321624","66.7057872104801","66.6435960597847","66.5937737008953","66.5068476733126","66.4790271233289","66.5158040885711","66.466291211358","66.3894339130695","66.4369242180724","66.4279695486648","66.180326034775","65.9909118684921","65.7959128005941","65.5375967212837","65.2045130479401","65.0107467019379","64.7653193059964","64.6793115643566","64.4389719166476","64.2311077322666","64.1528557042729","63.8644630000981","63.7718971527136","63.7090320208356","62.3872531814526","64.2606851005992",
"Liechtenstein","LIE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.398998260498","48.5690002441406","48.8810005187988","49.6080017089844","48.1459999084473","49.1119995117188","49.3849983215332","53.4259986877441","52.2210006713867","51.2690010070801","50.9710006713867","50.2869987487793","50.3759994506836","50.0800018310547","50.2569999694824","50.6809997558594","50.7540016174316","50.9420013427734","50.3880004882813","50.7430000305176","50.6920013427734","50.5299987792969","51.3470001220703","50.8849983215332","51.2439994812012","51.4519996643066","51.8030014038086","49.4860000610352","49.810001373291","48.7929992675781","49.1640014648438",
"Lower middle income","LMC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9397926655347","54.8829990223911","54.7393502893742","54.7374886408998","54.6869243282287","54.8138277284751","54.8774212860676","54.954910054337","55.0418432352569","55.161097139679","54.7952925411991","54.3460620955387","54.0577855503561","53.8411014661362","53.4724456626529","53.5581921657774","53.7549891795786","53.772972018306","53.786642639397","53.926682590526","53.6453383235582","53.2865288805549","52.7736789480567","52.3510751129584","51.9045780763798","51.5153263762136","51.1773148534794","50.8604133184903","51.962654210416","49.7726692521333","50.479969904879",
"Low & middle income","LMY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.872983465881","62.716516352141","62.330361660066","62.0424224008482","61.78347501145","61.5973472028877","61.4872674531608","61.3112960096884","61.2907068261789","61.2826358469752","60.8320589404626","60.3808071126244","60.0012838792516","59.8247922919845","59.54957397738","59.4688471951812","59.445311312164","59.225192207532","58.8868453794707","58.7596368492719","58.6422986284502","58.3959214921718","57.9635720993135","57.6174164463464","57.2570106053222","56.8521849322428","56.5334556115557","56.2708916362301","56.6271099766579","54.1746688053386","55.5454656504527",
"Lesotho","LSO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5830001831055","61.4599990844727","61.2610015869141","61.1650009155273","60.9589996337891","60.8959999084473","60.7490005493164","60.5929985046387","60.4519996643066","60.0989990234375","59.6689987182617","59.1879997253418","58.826000213623","58.3349990844727","57.923999786377","57.4900016784668","57.0379981994629","56.6059989929199","56.0260009765625","55.6769981384277","55.1969985961914","54.7560005187988","54.2039985656738","54.1310005187988","54.0699996948242","54.0449981689453","53.882999420166","53.8629989624023","53.8279991149902","52.3030014038086","52.3819999694824",
"Late-demographic dividend","LTE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2696887052311","71.0852201652192","70.5880634094055","69.9945288478607","69.6738215300976","69.147590463813","68.753469182912","68.3243229949829","68.2152480591025","68.1622624774552","67.6477039516728","67.1457157662886","66.5810300858983","66.411475564437","66.221459051994","66.049702738734","65.9456058976767","65.620990552874","65.040766640649","64.8189697704329","64.8430924878454","64.7086417298266","64.4138444693536","64.2672984180924","63.9610848691502","63.5153060632398","63.1929489522303","63.0078219668497","62.6477238983825","60.0086184321348","61.8262568395312",
"Lithuania","LTU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4469985961914","64.677001953125","55.8079986572266","55.181999206543","52.1839981079102","52.2879981994629","53.068000793457","52.6800003051758","53.0139999389648","50.6609992980957","49.1059989929199","50.8540000915527","52.4519996643066","51.0460014343262","51.5979995727539","52.056999206543","53.1889991760254","52.5660018920898","48.7519989013672","46.7000007629395","48.5579986572266","50.0169982910156","51.1730003356934","52.6240005493164","53.7649993896484","55.5880012512207","56.3160018920898","57.7649993896484","58.2029991149902","57.2939987182617","57.8610000610352",
"Luxembourg","LUX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0830001831055","52.4729995727539","51.5110015869141","50.8559989929199","49.3170013427734","49.2830009460449","49.8950004577637","49.9329986572266","51.109001159668","52.1549987792969","52.8359985351563","53.3250007629395","52.1769981384277","52.189998626709","53.064998626709","53.0750007629395","53.5870018005371","53.1759986877441","55.181999206543","55.1839981079102","54.7680015563965","55.7299995422363","55.9160003662109","56.564998626709","55.9790000915527","55.2050018310547","56.0359992980957","56.5330009460449","57.2599983215332","56.6839981079102","58.6689987182617",
"Latvia","LVA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5970001220703","55.6889991760254","50.0740013122559","48.7290000915527","48.5410003662109","47.3899993896484","50.7879981994629","50.5429992675781","49.7779998779297","48.1969985961914","48.7690010070801","49.9609985351563","50.2140007019043","50.6780014038086","51.6069984436035","54.9449996948242","56.6139984130859","56.7859992980957","49.601001739502","47.4099998474121","49.0340003967285","50.7410011291504","52.3759994506836","52.8390007019043","54.140998840332","54.5960006713867","55.5260009765625","56.8870010375977","57.3660011291504","56.6749992370605","55.6599998474121",
"Macao SAR, China","MAC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5250015258789","57.2709999084473","59.2859992980957","60.6910018920898","61.435001373291","62.2309989929199","63.9119987487793","62.4469985961914","61.2150001525879","60.701000213623","60.476001739502","59.8419990539551","57.7200012207031","59.3639984130859","60.9970016479492","63.0999984741211","66.1389999389648","67.4629974365234","67.2689971923828","67.8219985961914","68.8690032958984","69.1279983520508","69.3059997558594","69.9029998779297","69.3330001831055","68.3460006713867","68.1679992675781","68.5479965209961","68.2590026855469","65.8769989013672","67.5370025634766",
"St. Martin (French part)","MAF","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.326000213623","44.3699989318848","44.5060005187988","44.3269996643066","44.431999206543","44.2949981689453","44.2599983215332","44.2150001525879","44.1800003051758","44.4480018615723","44.8819999694824","44.814998626709","44.632999420166","45.1710014343262","45.064998626709","45.7280006408691","45.7690010070801","45.7490005493164","45.6110000610352","45.0999984741211","44.7799987792969","44.0579986572266","43.851001739502","43.3979988098145","42.9790000915527","42.2210006713867","41.3030014038086","41.2569999694824","41.2410011291504","38.6259994506836","40.523998260498",
"Monaco","MCO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7890014648438","54.3009986877441","54.5349998474121","53.5639991760254","53.8050003051758","52.7750015258789","52.609001159668","51.9620018005371","51.5779991149902","52.935001373291","53.0880012512207","52.7330017089844","47.5250015258789","45.6580009460449","45.2150001525879","42.8549995422363","42.5379981994629","42.5270004272461","40.0330009460449","38.5099983215332","39.4459991455078","38.4480018615723","39.2599983215332","41.6660003662109","42.3889999389648","42.9609985351563","42.375","41.9160003662109","40.1049995422363","38.7799987792969","39.7820014953613",
"Madagascar","MDG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7799987792969","81.7969970703125","81.7210006713867","81.6289978027344","81.5910034179688","81.5979995727539","81.6100006103516","81.5930023193359","81.5650024414063","81.504997253418","81.9410018920898","81.947998046875","82.3420028686523","83.3249969482422","84.3450012207031","84.0780029296875","83.7939987182617","83.5029983520508","83.0879974365234","82.8040008544922","84.3410034179688","85.8659973144531","85.4540023803711","85.0289993286133","84.5910034179688","84.4130020141602","84.25","84.1060028076172","83.9710006713867","82.7109985351563","83.2060012817383",
"Maldives","MDV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4339981079102","49.8019981384277","50.1699981689453","50.5369987487793","50.9049987792969","51.4749984741211","52.0419998168945","52.6049995422363","53.1640014648438","53.7200012207031","52.8470001220703","51.9420013427734","51.0410003662109","50.1870002746582","49.3950004577637","48.3470001220703","47.5880012512207","46.7330017089844","46.0040016174316","47.1920013427734","48.4809989929199","49.8230018615723","51.1189994812012","52.4539985656738","53.818000793457","55.1619987487793","57.0260009765625","58.8810005187988","60.7280006408691","57.048999786377","59.2690010070801",
"Middle East & North Africa","MEA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3048174556041","42.2225684693239","42.083480101295","42.1698559726421","41.7248085728425","41.872372179415","41.8597416412656","41.6449947944485","41.8889797388135","41.5088147639604","41.149547527511","40.6680203058535","41.0129836196431","41.715051410217","41.8357769855014","42.1541223259762","42.4589528706652","42.1635825675949","42.3727867399768","42.5445166107788","41.9873277759923","42.0635708900062","42.3870919351717","42.0879781768853","42.1941629908039","42.4225729594185","42.066217371677","42.0157643617702","42.200168999357","40.5808604657223","40.8219753739366",
"Mexico","MEX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4280014038086","56.8610000610352","57.3359985351563","56.7299995422363","55.2179985046387","56.2490005493164","58.2490005493164","58.2719993591309","58.2109985351563","58.0629997253418","57.4679985046387","56.7869987487793","56.8699989318848","57.1360015869141","58.0890007019043","58.8129997253418","58.8190002441406","58.3950004577637","57.4010009765625","57.2690010070801","57.4339981079102","58.2519989013672","58.0540008544922","57.5870018005371","57.9690017700195","58.1110000610352","58.148998260498","58.5060005187988","59.0379981994629","53.9609985351563","57.4860000610352",
"Marshall Islands","MHL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6862658206563","62.5202710637603","62.1160894050866","61.8146330376552","61.5312975689439","61.3310060260626","61.2154474806415","61.0300006282776","61.0112517999073","61.0058424284249","60.5281209040909","60.0494273806603","59.647448679209","59.4534760498565","59.1566663656785","59.0865043991337","59.0803378674821","58.8628481332171","58.5114331123965","58.397479785314","58.2808681955087","58.0285400682431","57.5573520831364","57.1903708355187","56.8033639173716","56.3696579932091","56.0288528233914","55.7475816644278","56.1352718922645","53.5682318609708","54.9227280925819",
"North Macedonia","MKD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1629981994629","41.8089981079102","40.6940002441406","39.0890007019043","35.6749992370605","33.6290016174316","34.3680000305176","34.9869995117188","35.9160003662109","35.8660011291504","36.6650009155273","35.8269996643066","34.5099983215332","34.1380004882813","33.935001373291","34.556999206543","35.3129997253418","36.4179992675781","37.5320014953613","37.2400016784668","38.0040016174316","37.9570007324219","39.5750007629395","40.0499992370605","40.7430000305176","41.5519981384277","42.5550003051758","43.4900016784668","45.8240013122559","45.4389991760254","45.5800018310547",
"Mali","MLI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4260025024414","69.3759994506836","69.3949966430664","69.3769989013672","69.3330001831055","69.3789978027344","69.3669967651367","69.359001159668","69.3300018310547","69.2900009155273","69.370002746582","69.3410034179688","69.3789978027344","69.3600006103516","69.3860015869141","69.4359970092773","69.4729995727539","69.5090026855469","69.5289993286133","69.5390014648438","69.5920028686523","69.6119995117188","69.6439971923828","69.6669998168945","69.5989990234375","68.9069976806641","68.1259994506836","67.9889984130859","67.9219970703125","63.5929985046387","65.120002746582",
"Malta","MLT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7379989624023","46.8240013122559","46.8779983520508","46.7949981689453","46.7430000305176","46.9539985656738","47.023998260498","46.9179992675781","46.8400001525879","46.0989990234375","46.1520004272461","46.0950012207031","45.5509986877441","44.3230018615723","44.8610000610352","45.0040016174316","45.7869987487793","46.0369987487793","45.6640014648438","46.3209991455078","47.4150009155273","48.7379989624023","50.3880004882813","51.734001159668","52.4280014038086","53.9129981994629","55.4379997253418","57.4970016479492","58.564998626709","58.9589996337891","60.2389984130859",
"Myanmar","MMR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7399978637695","75.2109985351563","74.9069976806641","74.4869995117188","74.1139984130859","73.7730026245117","73.4860000610352","73.1890029907227","72.5999984741211","71.8570022583008","71.2360000610352","70.5790023803711","69.8410034179688","69.1289978027344","68.427001953125","67.7649993896484","67.1679992675781","66.6669998168945","66.1699981689453","65.734001159668","65.4860000610352","65.1729965209961","64.8330001831055","64.5139999389648","64.2119979858398","62.7449989318848","61.1769981384277","61.8800010681152","60.2519989013672","59.2599983215332","",
"Middle East & North Africa (excluding high income)","MNA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8687842385305","40.7113444777115","40.482675947872","40.5223128904308","40.007636990982","40.2033070734339","40.2352752406304","40.0191686690106","40.272326433306","39.7078142987436","39.2754696454595","38.721682804866","39.0449836550211","39.7812946254438","39.8380321702612","40.083099729022","40.2134006247377","39.6259797275299","39.7280207955617","39.7058230988602","38.8738793904277","38.7382911077754","38.9603038098191","38.5149640038017","38.4827324400964","38.602602424437","38.3189255469813","38.1663602562071","38.1969400065412","36.5343569222707","36.9041151376134",
"Montenegro","MNE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9620018005371","37.1389999389648","37.2550010681152","36.4029998779297","35.9309997558594","35.4580001831055","35.6500015258789","35.4309997558594","35.7879981994629","35.3419990539551","35.2210006713867","35.0260009765625","34.818000793457","34.5439987182617","34.3230018615723","36.7890014648438","39.3919982910156","40.3709983825684","39.5320014953613","39.2140007019043","39.109001159668","40.1269989013672","40.2929992675781","43.2039985656738","44.2999992370605","44.8540000915527","45.8790016174316","47.5019989013672","48.7239990234375","43.8110008239746","46.048999786377",
"Mongolia","MNG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.015998840332","57.4560012817383","57.734001159668","57.7669982910156","57.6119995117188","57.4370002746582","57.2859992980957","57.125","56.9809989929199","56.8819999694824","56.7690010070801","56.5919990539551","56.0130004882813","55.9809989929199","55.8209991455078","55.7470016479492","55.6800003051758","55.1529998779297","55.0439987182617","55.4720001220703","57.7000007629395","57.7000007629395","56.9739990234375","57.2060012817383","56.9129981994629","54.4780006408691","55.7719993591309","56.2709999084473","59.5229988098145","56.8680000305176","54.1230010986328",
"Northern Mariana Islands","MNP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.9209976196289","81.7409973144531","81.7559967041016","81.6630020141602","81.5739974975586","81.6569976806641","81.6740036010742","81.3949966430664","81.1330032348633","80.7939987182617","80.5820007324219","80.2839965820313","79.9860000610352","79.7060012817383","79.4079971313477","79.1350021362305","78.8280029296875","78.5250015258789","78.2149963378906","77.9100036621094","77.6070022583008","77.2939987182617","76.9769973754883","76.6630020141602","76.338996887207","76.2799987792969","76.2310028076172","76.1729965209961","76.1060028076172","75.1399993896484","75.0820007324219",
"Mauritania","MRT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7070007324219","41.6749992370605","41.6669998168945","41.5800018310547","41.6240005493164","41.5660018920898","41.4729995727539","41.4819984436035","41.4550018310547","41.3769989013672","41.2169990539551","41.0480003356934","40.8979988098145","40.7039985656738","40.5439987182617","40.4189987182617","40.1209983825684","39.9500007629395","39.7729988098145","39.6069984436035","39.435001373291","39.2560005187988","38.765998840332","38.2809982299805","37.8040008544922","37.2999992370605","36.8499984741211","36.7779998779297","36.7179985046387","36.0709991455078","35.9790000915527",
"Mauritius","MUS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9650001525879","53.8979988098145","53.8250007629395","53.7599983215332","53.6759986877441","53.5629997253418","53.4410018920898","53.3089981079102","53.1189994812012","53.0009994506836","51.798999786377","52.9650001525879","55.0379981994629","53.4150009155273","53.101001739502","53.1529998779297","52.7190017700195","53.548999786377","53.5989990234375","54.076000213623","53.4339981079102","53.673999786377","54.7159996032715","54.8709983825684","55.2439994812012","54.9329986572266","55.1720008850098","54.7869987487793","55.2799987792969","53.023998260498","53.7350006103516",
"Malawi","MWI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5559997558594","76.4420013427734","76.5429992675781","76.3789978027344","76.5899963378906","76.5830001831055","76.625","76.693000793457","76.7379989624023","76.7490005493164","76.7519989013672","76.8209991455078","76.8470001220703","76.8369979858398","76.8190002441406","75.7600021362305","74.6809997558594","73.5059967041016","72.3050003051758","71.0429992675781","69.7350006103516","68.8410034179688","67.9710006713867","67.0759963989258","66.140998840332","65.2060012817383","64.265998840332","64.1809997558594","64.0910034179688","64.3919982910156","63.814998626709",
"Malaysia","MYS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.2169990539551","59.1300010681152","58.8110008239746","59.0449981689453","59.3209991455078","59.6870002746582","59.7389984130859","59.3919982910156","59.2610015869141","59.4790000915527","59.1040000915527","59.0260009765625","58.8199996948242","58.7319984436035","58.6259994506836","58.6650009155273","58.6669998168945","58.132999420166","58.2120018005371","58.3639984130859","59.7560005187988","60.7550010681152","62.1839981079102","62.6479988098145","62.7109985351563","62.3819999694824","62.5149993896484","62.976001739502","63.4560012817383","62.3110008239746","62.7550010681152",
"North America","NAC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.279027693463","59.9398009245564","60.1592734037375","60.9341119545643","61.3164265728822","61.5514215234211","62.1567577455586","62.4711135232412","62.7837379036346","63.0929727543412","62.3810140167181","61.5673226388332","61.2058591590475","61.3134868911826","61.6262663316586","62.0088497655306","61.9165988920956","61.2508183993982","58.5374945560988","57.7950575683913","57.776343296113","58.1547526794205","58.2504867896555","58.6702910412271","59.0444431153154","59.3812676759953","59.7986406218269","60.1140316928005","60.5049481431112","56.5477728752458","58.1869912859733",
"Namibia","NAM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7179985046387","44.632999420166","44.4389991760254","44.3940010070801","43.0699996948242","41.7239990234375","40.4189987182617","41.3089981079102","42.2220001220703","43.1419982910156","43.0660018920898","43.0639991760254","43","43.060001373291","43.148998260498","43.451000213623","43.6599998474121","43.8520011901855","44.048999786377","44.3660011291504","46.109001159668","47.8819999694824","49.9580001831055","49.5639991760254","47.9690017700195","46.3349990844727","46.7459983825684","47.1749992370605","47.101001739502","45.814998626709","46.0349998474121",
"New Caledonia","NCL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4000015258789","53.1860008239746","53.2550010681152","53.4570007324219","53.7519989013672","53.4620018005371","53.8199996948242","53.6539993286133","54.0929985046387","54.3059997558594","54.3880004882813","54.4620018005371","54.6199989318848","54.5369987487793","54.7589988708496","55.1440010070801","55.2150001525879","55.1590003967285","55.4150009155273","55.4879989624023","55.2229995727539","54.9379997253418","54.7910003662109","54.5979995727539","54.0019989013672","53.3580017089844","52.8129997253418","52.0810012817383","51.3219985961914","49.7309989929199","50.0499992370605",
"Niger","NER","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9560012817383","77.9530029296875","77.9100036621094","77.875","77.8280029296875","77.8290023803711","77.838996887207","77.8870010375977","77.8290023803711","77.8249969482422","77.9349975585938","77.6460037231445","77.3359985351563","77.0210037231445","76.8089981079102","77.2379989624023","77.6399993896484","78.088996887207","78.4550018310547","78.8710021972656","79.265998840332","75.9609985351563","74.625","73.1869964599609","73.1620025634766","73.1589965820313","73.1370010375977","73.1119995117188","73.0709991455078","72.2829971313477","72.3669967651367",
"Nigeria","NGA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2830009460449","58.2750015258789","58.189998626709","58.1290016174316","58.0660018920898","58.0690002441406","58.0279998779297","57.9819984436035","57.9259986877441","57.9049987792969","57.9269981384277","57.9850006103516","57.951000213623","57.9659996032715","57.9560012817383","58.0009994506836","58.0390014648438","58.0670013427734","58.0950012207031","58.1110000610352","58.132999420166","55.6910018920898","53.2249984741211","53.6710014343262","54.0940017700195","54.5060005187988","54.951000213623","55.382999420166","55.8050003051758","54.8120002746582","54.8860015869141",
"Nicaragua","NIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8209991455078","53.7299995422363","53.5919990539551","53.6520004272461","53.7970008850098","54.2760009765625","54.6969985961914","55.1399993896484","55.4770011901855","55.7330017089844","56.007999420166","56.265998840332","56.5750007629395","57.6279983520508","58.5950012207031","58.9580001831055","59.5460014343262","59.0460014343262","58.125","58.6459999084473","59.8079986572266","60.9519996643066","61.2239990234375","62.0330009460449","62.0579986572266","62.7120018005371","63.2410011291504","61.8050003051758","61.5960006713867","60.0690002441406","61.492000579834",
"Netherlands","NLD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4720001220703","54.7939987182617","54.4830017089844","54.6730003356934","54.9609985351563","55.8769989013672","57.5820007324219","58.9819984436035","60.2179985046387","61.7960014343262","62.8190002441406","63.226001739502","62.4249992370605","61.8819999694824","59.7070007324219","60.4010009765625","61.8619995117188","62.9259986877441","62.5929985046387","61.6040000915527","61.326000213623","61.2169990539551","60.2480010986328","59.6119995117188","59.9570007324219","60.2379989624023","60.9119987487793","61.8079986572266","62.5900001525879","62.0839996337891","62.4160003662109",
"Norway","NOR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6790008544922","58.3339996337891","58.1129989624023","58.9440002441406","59.0309982299805","61.140998840332","62.8009986877441","64.379997253418","64.4779968261719","64.6809997558594","64.5500030517578","64.5770034790039","63.2649993896484","63.0999984741211","62.7620010375977","63.4679985046387","64.7669982910156","65.7460021972656","64.3759994506836","63.326000213623","63.0929985046387","63.2779998779297","62.8279991149902","62.5219993591309","62.1119995117188","61.4119987487793","60.9879989624023","61.4830017089844","61.6259994506836","60.7789993286133","61.9379997253418",
"Nepal","NPL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9949989318848","36.9900016784668","36.984001159668","36.943000793457","37.0359992980957","36.9710006713867","36.9480018615723","36.9589996337891","36.935001373291","36.9140014648438","36.867000579834","36.8569984436035","36.7290000915527","36.6199989318848","36.5120010375977","36.4490013122559","36.3520011901855","36.1959991455078","36.0830001831055","35.951000213623","35.8320007324219","35.726001739502","35.6689987182617","35.568000793457","35.5029983520508","35.6580009460449","35.6650009155273","35.7929992675781","35.9290008544922","34.601001739502","34.818000793457",
"Nauru","NRU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
